행정동코드,자치구명,행정동명,평균전력사용량,평균생활인구,평균전력효율지표,지역분류
11170580,용산구,효창동,1843.8965833333334,9382.87924075186,0.19710932421729976,잉여가능
11170590,용산구,용문동,2226.3786666666665,8268.196730738238,0.269767477561682,중간
11170625,용산구,한강로동,31578.08152777778,51133.32912279363,0.6175755859955016,수요집중
11170630,용산구,이촌제1동,5436.529444444444,24847.28118136867,0.21918482405146406,잉여가능
11170640,용산구,이촌제2동,1382.4572500000002,7760.736467078045,0.17909390989477839,잉여가능
11170650,용산구,이태원제1동,5158.502277777778,11620.08126221686,0.4454380440806401,수요집중
11170660,용산구,이태원제2동,2722.2319444444447,10927.690499400836,0.2495359374840843,잉여가능
11170685,용산구,한남동,15841.213361111111,29793.28732622142,0.533566857578931,수요집중
11170690,용산구,서빙고동,4216.734916666666,14764.986127004584,0.2857071336463272,중간
11170700,용산구,보광동,2369.744888888889,9287.598373523002,0.2539832182456713,중간
11200520,성동구,왕십리제2동,3377.2805555555556,14431.971140771471,0.23428447333981067,잉여가능
11200535,성동구,왕십리도선동,9061.978500000001,28878.590762547254,0.3139948787477989,중간
11200540,성동구,마장동,10481.518638888889,20468.674170369733,0.5131206617447615,수요집중
11200550,성동구,사근동,10794.828666666666,24525.219396521596,0.4490766738776703,수요집중
11200560,성동구,행당제1동,5755.647194444445,25018.022834589843,0.23122009522674855,잉여가능
11200570,성동구,행당제2동,3749.813777777778,18461.779045766867,0.20333443481795632,잉여가능
11200580,성동구,응봉동,2241.0640277777775,10429.123869932062,0.2150511806843612,잉여가능
11200590,성동구,금호1가동,3835.378638888889,13964.601841192434,0.274913859174441,중간
11200615,성동구,금호2.3가동,4339.126805555556,20003.587739537757,0.21681057504702056,잉여가능
11200620,성동구,금호4가동,3212.630944444444,12161.767408753529,0.26488693689766424,중간
11200645,성동구,옥수동,5765.142111111111,26563.325343694607,0.21731931403367688,잉여가능
11200650,성동구,성수1가제1동,7566.542694444444,18712.293784800546,0.40516948799200203,수요집중
11200660,성동구,성수1가제2동,8055.785861111111,20382.716208604717,0.39663670357309827,수요집중
11200670,성동구,성수2가제1동,8358.773694444444,19284.92096023234,0.4332587325392166,수요집중
11200690,성동구,성수2가제3동,26991.200722222224,34747.41657153668,0.7785284209530495,수요집중
11200720,성동구,송정동,4261.814722222222,9760.867174321078,0.43777707151564094,수요집중
11200790,성동구,용답동,42776.513000000006,19072.463500694714,2.2499091263699347,수요집중
11215710,광진구,화양동,13453.26313888889,40560.690813234156,0.33413918002747056,수요집중
11215730,광진구,군자동,7209.195861111111,22683.032021119623,0.3227368362087698,중간
11215740,광진구,중곡제1동,4349.1771944444445,14909.664222678803,0.29175382117568804,중간
11215750,광진구,중곡제2동,4605.909083333333,18054.816322970557,0.2551131048532971,중간
11215760,광진구,중곡제3동,4779.746138888889,14919.137942365629,0.3204512575566021,중간
11215770,광진구,중곡제4동,5396.987055555556,24103.612055458085,0.2241933350297717,잉여가능
11215780,광진구,능동,3783.340583333333,15587.86761599348,0.24564277927231679,잉여가능
11215810,광진구,광장동,11110.920027777778,35251.38665030274,0.31574132547968564,중간
11215820,광진구,자양제1동,5564.352833333333,24650.707306853106,0.22629614692969685,잉여가능
11215830,광진구,자양제2동,7387.939777777778,21191.71262474907,0.34873913989952965,수요집중
11215840,광진구,자양제3동,9276.800722222222,24694.754589034383,0.3764364552773649,수요집중
11215847,광진구,자양제4동,6120.771083333333,26739.992541606312,0.22960269888481966,잉여가능
11215850,광진구,구의제1동,5713.080305555555,23325.843440652647,0.2462239934780975,잉여가능
11215860,광진구,구의제2동,7460.001277777777,20108.795859468057,0.3720329499014448,수요집중
11215870,광진구,구의제3동,10626.72075,29332.953081895907,0.36301535013139985,수요집중
11230536,동대문구,용신동,14881.489611111108,41518.312898870354,0.35945290508754707,수요집중
11230545,동대문구,제기동,9203.11575,32043.838192071693,0.28835315936496947,중간
11230560,동대문구,전농제1동,9522.142361111111,32335.173049492918,0.29431018168142764,중간
11230570,동대문구,전농제2동,3722.1268055555556,15649.290049965268,0.23910125658092835,잉여가능
11230600,동대문구,답십리제1동,7780.04775,22573.559897007028,0.34479947921862736,수요집중
11230610,동대문구,답십리제2동,6758.050888888889,21021.19945147504,0.3220313141884895,중간
11230650,동대문구,장안제1동,12900.215222222223,34685.11047726435,0.37204634207482745,수요집중
11230660,동대문구,장안제2동,9700.307472222223,28153.628231835384,0.3447861902329416,수요집중
11230705,동대문구,청량리동,6784.032944444444,20111.051637101504,0.33843102187056867,수요집중
11230710,동대문구,회기동,8267.120305555556,19957.340687169108,0.42304027575783265,수요집중
11230720,동대문구,휘경제1동,3756.6856944444444,16885.09480531642,0.2234186731350983,잉여가능
11230730,동대문구,휘경제2동,5592.081,19014.13232368845,0.29654565225768326,중간
11230740,동대문구,이문제1동,5037.816833333333,24962.242525392096,0.2069262097401812,잉여가능
