연도,자치구명,행정동명,행정동코드,월,전력사용량
2019,서초구,반포본동,11650550,11,719.736
2019,서초구,반포본동,11650550,12,966.536
2020,서초구,반포본동,11650550,1,1013.997
2020,서초구,반포본동,11650550,2,873.857
2020,서초구,반포본동,11650550,3,725.551
2020,서초구,반포본동,11650550,4,626.434
2020,서초구,반포본동,11650550,5,575.83
2020,서초구,반포본동,11650550,6,739.656
2020,서초구,반포본동,11650550,7,841.189
2020,서초구,반포본동,11650550,8,874.762
2020,서초구,반포본동,11650550,9,820.669
2020,서초구,반포본동,11650550,10,646.025
2020,서초구,반포본동,11650550,11,692.281
2020,서초구,반포본동,11650550,12,833.684
2021,서초구,반포본동,11650550,1,985.636
2021,서초구,반포본동,11650550,2,839.474
2021,서초구,반포본동,11650550,3,765.13
2021,서초구,반포본동,11650550,4,684.282
2021,서초구,반포본동,11650550,5,602.093
2021,서초구,반포본동,11650550,6,737.55
2021,서초구,반포본동,11650550,7,874.906
2021,서초구,반포본동,11650550,8,793.439
2021,서초구,반포본동,11650550,9,816.993
2021,서초구,반포본동,11650550,10,637.65
2021,서초구,반포본동,11650550,11,595.318
2021,서초구,반포본동,11650550,12,736.424
2022,서초구,반포본동,11650550,1,903.983
2022,서초구,반포본동,11650550,2,817.095
2022,서초구,반포본동,11650550,3,709.865
2022,서초구,반포본동,11650550,4,643.584
2022,서초구,반포본동,11650550,5,521.413
2022,서초구,반포본동,11650550,6,640.751
2022,서초구,반포본동,11650550,7,765.769
2022,서초구,반포본동,11650550,8,699.621
2022,서초구,반포본동,11650550,9,720.629
2022,서초구,반포본동,11650550,10,604.843
2022,서초구,반포본동,11650550,11,577.118
2022,서초구,반포본동,11650550,12,789.892
2023,서초구,반포본동,11650550,1,936.16
2023,서초구,반포본동,11650550,2,738.728
2023,서초구,반포본동,11650550,3,581.381
2023,서초구,반포본동,11650550,4,547.241
2023,서초구,반포본동,11650550,5,485.733
2023,서초구,반포본동,11650550,6,600.937
2023,서초구,반포본동,11650550,7,690.653
2023,서초구,반포본동,11650550,8,670.524
2023,서초구,반포본동,11650550,9,730.49
2023,서초구,반포본동,11650550,10,562.699
2023,서초구,반포본동,11650550,11,568.661
2023,서초구,반포본동,11650550,12,672.949
2024,서초구,반포본동,11650550,1,763.094
2024,서초구,반포본동,11650550,2,662.169
2024,서초구,반포본동,11650550,3,589.676
2024,서초구,반포본동,11650550,4,542.561
2024,서초구,반포본동,11650550,5,503.375
2024,서초구,반포본동,11650550,6,635.983
2024,서초구,반포본동,11650550,7,699.814
2024,서초구,반포본동,11650550,8,698.514
2024,서초구,반포본동,11650550,9,757.271
2024,서초구,반포본동,11650550,10,559.163
2024,서초구,반포본동,11650550,11,522.732
2024,서초구,반포본동,11650550,12,655.549
2025,서초구,반포본동,11650550,1,755.509
2025,서초구,반포본동,11650550,2,869.346
2025,서초구,반포본동,11650550,3,737.303
2025,서초구,반포본동,11650550,4,690.761
2025,서초구,반포본동,11650550,5,625.901
2025,서초구,반포본동,11650550,6,0.0
2025,서초구,반포본동,11650550,7,0.0
2025,서초구,반포본동,11650550,8,0.0
2025,서초구,반포본동,11650550,9,0.0
2025,서초구,반포본동,11650550,10,0.0
2025,서초구,반포본동,11650550,11,0.0
2025,서초구,반포본동,11650550,12,0.0
2018,서초구,반포1동,11650560,1,9518.072
2018,서초구,반포1동,11650560,2,9683.317
2018,서초구,반포1동,11650560,3,7735.277
2018,서초구,반포1동,11650560,4,7260.12
2018,서초구,반포1동,11650560,5,7044.143
2018,서초구,반포1동,11650560,6,8112.487
2018,서초구,반포1동,11650560,7,10304.983
2018,서초구,반포1동,11650560,8,13035.342
2018,서초구,반포1동,11650560,9,9134.982
2018,서초구,반포1동,11650560,10,7239.683
2018,서초구,반포1동,11650560,11,7650.384
2018,서초구,반포1동,11650560,12,8886.518
2019,서초구,반포1동,11650560,1,10175.407
2019,서초구,반포1동,11650560,2,9290.736
2019,서초구,반포1동,11650560,3,8111.416
2019,서초구,반포1동,11650560,4,8013.702
2019,서초구,반포1동,11650560,5,7671.479
2019,서초구,반포1동,11650560,6,8534.464
2019,서초구,반포1동,11650560,7,10124.444
2019,서초구,반포1동,11650560,8,12486.022
2019,서초구,반포1동,11650560,9,9572.84
2019,서초구,반포1동,11650560,10,7987.8
2019,서초구,반포1동,11650560,11,7754.625
2019,서초구,반포1동,11650560,12,8897.909
2020,서초구,반포1동,11650560,1,9448.574
2020,서초구,반포1동,11650560,2,9083.326
2020,서초구,반포1동,11650560,3,8297.478
2020,서초구,반포1동,11650560,4,7639.864
2020,서초구,반포1동,11650560,5,7772.896
2020,서초구,반포1동,11650560,6,8988.316
2020,서초구,반포1동,11650560,7,10065.34
2020,서초구,반포1동,11650560,8,11667.17
2020,서초구,반포1동,11650560,9,6949.942
2020,서초구,반포1동,11650560,10,7693.176
2020,서초구,반포1동,11650560,11,7816.399
2020,서초구,반포1동,11650560,12,9058.338
2021,서초구,반포1동,11650560,1,10322.647
2021,서초구,반포1동,11650560,2,9372.726
2021,서초구,반포1동,11650560,3,8352.73
2021,서초구,반포1동,11650560,4,7859.086
2021,서초구,반포1동,11650560,5,7738.14
2021,서초구,반포1동,11650560,6,8775.047
2021,서초구,반포1동,11650560,7,12148.958
2021,서초구,반포1동,11650560,8,12921.246
2021,서초구,반포1동,11650560,9,9656.199
2021,서초구,반포1동,11650560,10,8426.961
2021,서초구,반포1동,11650560,11,8133.632
2021,서초구,반포1동,11650560,12,9271.549
2022,서초구,반포1동,11650560,1,10649.229
2022,서초구,반포1동,11650560,2,9980.614
2022,서초구,반포1동,11650560,3,9066.594
2022,서초구,반포1동,11650560,4,8350.534
2022,서초구,반포1동,11650560,5,8042.12
2022,서초구,반포1동,11650560,6,9225.704
2022,서초구,반포1동,11650560,7,12335.245
2022,서초구,반포1동,11650560,8,12855.232
2022,서초구,반포1동,11650560,9,10194.387
2022,서초구,반포1동,11650560,10,8574.167
2022,서초구,반포1동,11650560,11,8217.867
2022,서초구,반포1동,11650560,12,9687.071
2023,서초구,반포1동,11650560,1,10950.568
2023,서초구,반포1동,11650560,2,10080.241
2023,서초구,반포1동,11650560,3,8584.468
2023,서초구,반포1동,11650560,4,8146.901
2023,서초구,반포1동,11650560,5,8115.411
2023,서초구,반포1동,11650560,6,9460.777
2023,서초구,반포1동,11650560,7,11954.794
2023,서초구,반포1동,11650560,8,13625.887
2023,서초구,반포1동,11650560,9,11383.251
2023,서초구,반포1동,11650560,10,8358.538
2023,서초구,반포1동,11650560,11,8312.605
2023,서초구,반포1동,11650560,12,9560.435
2024,서초구,반포1동,11650560,1,10607.983
2024,서초구,반포1동,11650560,2,9914.297
2024,서초구,반포1동,11650560,3,9030.771
2024,서초구,반포1동,11650560,4,8240.92
2024,서초구,반포1동,11650560,5,8082.182
2024,서초구,반포1동,11650560,6,9716.591
2024,서초구,반포1동,11650560,7,11819.45
2024,서초구,반포1동,11650560,8,14700.928
2024,서초구,반포1동,11650560,9,12707.561
2024,서초구,반포1동,11650560,10,9184.1
2024,서초구,반포1동,11650560,11,8495.219
2024,서초구,반포1동,11650560,12,9777.791
2025,서초구,반포1동,11650560,1,10993.963
2025,서초구,반포1동,11650560,2,10552.044
2025,서초구,반포1동,11650560,3,9420.787
2025,서초구,반포1동,11650560,4,8642.76
2025,서초구,반포1동,11650560,5,8331.96
2025,서초구,반포1동,11650560,6,0.0
2025,서초구,반포1동,11650560,7,0.0
2025,서초구,반포1동,11650560,8,0.0
2025,서초구,반포1동,11650560,9,0.0
2025,서초구,반포1동,11650560,10,0.0
2025,서초구,반포1동,11650560,11,0.0
2025,서초구,반포1동,11650560,12,0.0
2018,서초구,반포2동,11650570,1,5232.911
2018,서초구,반포2동,11650570,2,5385.514
2018,서초구,반포2동,11650570,3,4335.52
2018,서초구,반포2동,11650570,4,4307.561
2018,서초구,반포2동,11650570,5,4077.569
2018,서초구,반포2동,11650570,6,4659.557
2018,서초구,반포2동,11650570,7,5688.209
2018,서초구,반포2동,11650570,8,7871.32
2018,서초구,반포2동,11650570,9,5213.183
2018,서초구,반포2동,11650570,10,3880.374
2018,서초구,반포2동,11650570,11,3984.004
2018,서초구,반포2동,11650570,12,4195.063
2019,서초구,반포2동,11650570,1,4622.143
2019,서초구,반포2동,11650570,2,4501.511
2019,서초구,반포2동,11650570,3,3789.937
2019,서초구,반포2동,11650570,4,3946.554
2019,서초구,반포2동,11650570,5,3767.624
2019,서초구,반포2동,11650570,6,4215.016
2019,서초구,반포2동,11650570,7,4758.718
2019,서초구,반포2동,11650570,8,6213.433
2019,서초구,반포2동,11650570,9,5093.158
2019,서초구,반포2동,11650570,10,4076.33
2019,서초구,반포2동,11650570,11,3938.068
2019,서초구,반포2동,11650570,12,4247.503
2020,서초구,반포2동,11650570,1,4526.087
2020,서초구,반포2동,11650570,2,4432.285
2020,서초구,반포2동,11650570,3,3806.556
2020,서초구,반포2동,11650570,4,3714.748
2020,서초구,반포2동,11650570,5,3554.092
2020,서초구,반포2동,11650570,6,4291.013
2020,서초구,반포2동,11650570,7,4610.229
2020,서초구,반포2동,11650570,8,5438.676
2020,서초구,반포2동,11650570,9,4701.693
2020,서초구,반포2동,11650570,10,3806.151
2020,서초구,반포2동,11650570,11,3919.812
2020,서초구,반포2동,11650570,12,4145.059
2021,서초구,반포2동,11650570,1,4611.529
2021,서초구,반포2동,11650570,2,4695.092
2021,서초구,반포2동,11650570,3,3923.959
2021,서초구,반포2동,11650570,4,3948.406
2021,서초구,반포2동,11650570,5,3819.26
2021,서초구,반포2동,11650570,6,4310.104
2021,서초구,반포2동,11650570,7,5502.103
2021,서초구,반포2동,11650570,8,6634.123
2021,서초구,반포2동,11650570,9,4945.982
2021,서초구,반포2동,11650570,10,4096.753
2021,서초구,반포2동,11650570,11,4022.89
2021,서초구,반포2동,11650570,12,4375.978
2022,서초구,반포2동,11650570,1,4925.21
2022,서초구,반포2동,11650570,2,4882.272
2022,서초구,반포2동,11650570,3,4255.125
2022,서초구,반포2동,11650570,4,4162.357
2022,서초구,반포2동,11650570,5,3823.088
2022,서초구,반포2동,11650570,6,4369.806
2022,서초구,반포2동,11650570,7,5759.271
2022,서초구,반포2동,11650570,8,6566.536
2022,서초구,반포2동,11650570,9,5116.212
2022,서초구,반포2동,11650570,10,4206.804
2022,서초구,반포2동,11650570,11,4095.256
2022,서초구,반포2동,11650570,12,4537.605
2023,서초구,반포2동,11650570,1,5124.983
2023,서초구,반포2동,11650570,2,5016.149
2023,서초구,반포2동,11650570,3,3953.255
2023,서초구,반포2동,11650570,4,3954.212
2023,서초구,반포2동,11650570,5,3794.183
2023,서초구,반포2동,11650570,6,4421.945
2023,서초구,반포2동,11650570,7,5448.113
2023,서초구,반포2동,11650570,8,6645.456
2023,서초구,반포2동,11650570,9,5811.145
2023,서초구,반포2동,11650570,10,4088.378
2023,서초구,반포2동,11650570,11,4045.025
2023,서초구,반포2동,11650570,12,4387.792
2024,서초구,반포2동,11650570,1,4805.128
2024,서초구,반포2동,11650570,2,4710.108
2024,서초구,반포2동,11650570,3,4171.342
2024,서초구,반포2동,11650570,4,4070.388
2024,서초구,반포2동,11650570,5,3857.524
2024,서초구,반포2동,11650570,6,4563.649
2024,서초구,반포2동,11650570,7,5570.927
2024,서초구,반포2동,11650570,8,7234.268
2024,서초구,반포2동,11650570,9,6798.985
2024,서초구,반포2동,11650570,10,6979.746
2024,서초구,반포2동,11650570,11,6513.62
2024,서초구,반포2동,11650570,12,6963.415
2025,서초구,반포2동,11650570,1,7674.998
2025,서초구,반포2동,11650570,2,7655.267
2025,서초구,반포2동,11650570,3,6485.53
2025,서초구,반포2동,11650570,4,6593.774
2025,서초구,반포2동,11650570,5,6297.134
2025,서초구,반포2동,11650570,6,0.0
2025,서초구,반포2동,11650570,7,0.0
2025,서초구,반포2동,11650570,8,0.0
2025,서초구,반포2동,11650570,9,0.0
2025,서초구,반포2동,11650570,10,0.0
2025,서초구,반포2동,11650570,11,0.0
2025,서초구,반포2동,11650570,12,0.0
2018,서초구,반포3동,11650580,1,5825.753
2018,서초구,반포3동,11650580,2,5446.625
2018,서초구,반포3동,11650580,3,4738.274
2018,서초구,반포3동,11650580,4,4470.558
2018,서초구,반포3동,11650580,5,4617.606
2018,서초구,반포3동,11650580,6,5212.492
2018,서초구,반포3동,11650580,7,6477.264
2018,서초구,반포3동,11650580,8,7742.72
2018,서초구,반포3동,11650580,9,5265.671
2018,서초구,반포3동,11650580,10,4622.337
2018,서초구,반포3동,11650580,11,4633.867
2018,서초구,반포3동,11650580,12,5591.499
2019,서초구,반포3동,11650580,1,5683.256
2019,서초구,반포3동,11650580,2,5110.548
2019,서초구,반포3동,11650580,3,4794.642
2019,서초구,반포3동,11650580,4,4610.994
2019,서초구,반포3동,11650580,5,4777.998
2019,서초구,반포3동,11650580,6,5194.783
2019,서초구,반포3동,11650580,7,6128.436
2019,서초구,반포3동,11650580,8,7014.48
2019,서초구,반포3동,11650580,9,5599.029
2019,서초구,반포3동,11650580,10,5026.971
2019,서초구,반포3동,11650580,11,4869.172
2019,서초구,반포3동,11650580,12,5530.922
2020,서초구,반포3동,11650580,1,5512.037
2020,서초구,반포3동,11650580,2,5389.629
2020,서초구,반포3동,11650580,3,5047.152
2020,서초구,반포3동,11650580,4,4719.226
2020,서초구,반포3동,11650580,5,4892.614
2020,서초구,반포3동,11650580,6,5592.303
2020,서초구,반포3동,11650580,7,6042.507
2020,서초구,반포3동,11650580,8,6858.197
2020,서초구,반포3동,11650580,9,5673.164
2020,서초구,반포3동,11650580,10,4854.822
2020,서초구,반포3동,11650580,11,4884.156
2020,서초구,반포3동,11650580,12,5538.498
2021,서초구,반포3동,11650580,1,6072.416
2021,서초구,반포3동,11650580,2,5339.33
2021,서초구,반포3동,11650580,3,5050.48
2021,서초구,반포3동,11650580,4,4838.628
2021,서초구,반포3동,11650580,5,4880.874
2021,서초구,반포3동,11650580,6,5463.965
2021,서초구,반포3동,11650580,7,7163.65
2021,서초구,반포3동,11650580,8,7387.173
2021,서초구,반포3동,11650580,9,5787.859
2021,서초구,반포3동,11650580,10,5212.918
2021,서초구,반포3동,11650580,11,5035.305
2021,서초구,반포3동,11650580,12,5674.465
2022,서초구,반포3동,11650580,1,6219.177
2022,서초구,반포3동,11650580,2,5672.78
2022,서초구,반포3동,11650580,3,5311.205
2022,서초구,반포3동,11650580,4,4984.267
2022,서초구,반포3동,11650580,5,5029.25
2022,서초구,반포3동,11650580,6,5589.468
2022,서초구,반포3동,11650580,7,7112.683
2022,서초구,반포3동,11650580,8,7252.439
2022,서초구,반포3동,11650580,9,5823.445
2022,서초구,반포3동,11650580,10,5095.353
2022,서초구,반포3동,11650580,11,4834.77
2022,서초구,반포3동,11650580,12,5805.807
2023,서초구,반포3동,11650580,1,6085.727
2023,서초구,반포3동,11650580,2,5400.626
2023,서초구,반포3동,11650580,3,4932.919
2023,서초구,반포3동,11650580,4,4800.648
2023,서초구,반포3동,11650580,5,4973.515
2023,서초구,반포3동,11650580,6,5567.15
2023,서초구,반포3동,11650580,7,6865.183
2023,서초구,반포3동,11650580,8,7584.632
2023,서초구,반포3동,11650580,9,6418.761
2023,서초구,반포3동,11650580,10,5095.439
2023,서초구,반포3동,11650580,11,5031.615
2023,서초구,반포3동,11650580,12,5632.415
2024,서초구,반포3동,11650580,1,6042.419
2024,서초구,반포3동,11650580,2,5381.203
2024,서초구,반포3동,11650580,3,5140.321
2024,서초구,반포3동,11650580,4,4891.435
2024,서초구,반포3동,11650580,5,4957.242
2024,서초구,반포3동,11650580,6,5680.263
2024,서초구,반포3동,11650580,7,6888.466
2024,서초구,반포3동,11650580,8,8198.677
2024,서초구,반포3동,11650580,9,7092.624
2024,서초구,반포3동,11650580,10,5386.183
2024,서초구,반포3동,11650580,11,4994.143
2024,서초구,반포3동,11650580,12,5682.768
2025,서초구,반포3동,11650580,1,6144.153
2025,서초구,반포3동,11650580,2,5797.807
2025,서초구,반포3동,11650580,3,5248.649
2025,서초구,반포3동,11650580,4,5021.969
2025,서초구,반포3동,11650580,5,5078.075
2025,서초구,반포3동,11650580,6,0.0
2025,서초구,반포3동,11650580,7,0.0
2025,서초구,반포3동,11650580,8,0.0
2025,서초구,반포3동,11650580,9,0.0
2025,서초구,반포3동,11650580,10,0.0
2025,서초구,반포3동,11650580,11,0.0
2025,서초구,반포3동,11650580,12,0.0
2018,서초구,반포4동,11650581,1,21073.808
2018,서초구,반포4동,11650581,2,20166.994
2018,서초구,반포4동,11650581,3,17627.697
2018,서초구,반포4동,11650581,4,17160.478
2018,서초구,반포4동,11650581,5,18541.291
2018,서초구,반포4동,11650581,6,20984.992
2018,서초구,반포4동,11650581,7,25599.953
2018,서초구,반포4동,11650581,8,30214.035
2018,서초구,반포4동,11650581,9,23789.434
2018,서초구,반포4동,11650581,10,19314.638
2018,서초구,반포4동,11650581,11,18353.632
2018,서초구,반포4동,11650581,12,20393.541
2019,서초구,반포4동,11650581,1,21717.443
2019,서초구,반포4동,11650581,2,19562.381
2019,서초구,반포4동,11650581,3,18414.098
2019,서초구,반포4동,11650581,4,18651.522
2019,서초구,반포4동,11650581,5,20133.401
2019,서초구,반포4동,11650581,6,21922.601
2019,서초구,반포4동,11650581,7,25191.65
2019,서초구,반포4동,11650581,8,28027.41
2019,서초구,반포4동,11650581,9,23498.769
2019,서초구,반포4동,11650581,10,20683.083
2019,서초구,반포4동,11650581,11,18569.308
2019,서초구,반포4동,11650581,12,20192.726
2020,서초구,반포4동,11650581,1,20538.131
2020,서초구,반포4동,11650581,2,19278.405
2020,서초구,반포4동,11650581,3,17901.548
2020,서초구,반포4동,11650581,4,16846.218
2020,서초구,반포4동,11650581,5,19025.831
2020,서초구,반포4동,11650581,6,21938.914
2020,서초구,반포4동,11650581,7,23909.776
2020,서초구,반포4동,11650581,8,26236.85
2020,서초구,반포4동,11650581,9,21805.791
2020,서초구,반포4동,11650581,10,18292.103
2020,서초구,반포4동,11650581,11,17816.699
2020,서초구,반포4동,11650581,12,19321.782
2021,서초구,반포4동,11650581,1,21349.803
2021,서초구,반포4동,11650581,2,19208.641
2021,서초구,반포4동,11650581,3,18110.256
2021,서초구,반포4동,11650581,4,17819.168
2021,서초구,반포4동,11650581,5,18586.137
2021,서초구,반포4동,11650581,6,21186.735
2021,서초구,반포4동,11650581,7,25485.393
2021,서초구,반포4동,11650581,8,26655.257
2021,서초구,반포4동,11650581,9,22193.243
2021,서초구,반포4동,11650581,10,19519.024
2021,서초구,반포4동,11650581,11,17820.734
2021,서초구,반포4동,11650581,12,19713.633
2022,서초구,반포4동,11650581,1,21651.25
2022,서초구,반포4동,11650581,2,20241.882
2022,서초구,반포4동,11650581,3,18815.353
2022,서초구,반포4동,11650581,4,18587.192
2022,서초구,반포4동,11650581,5,19644.02
2022,서초구,반포4동,11650581,6,22512.477
2022,서초구,반포4동,11650581,7,27167.03
2022,서초구,반포4동,11650581,8,28031.024
2022,서초구,반포4동,11650581,9,23470.484
2022,서초구,반포4동,11650581,10,19803.618
2022,서초구,반포4동,11650581,11,18347.851
2022,서초구,반포4동,11650581,12,20970.496
2023,서초구,반포4동,11650581,1,22416.463
2023,서초구,반포4동,11650581,2,20243.1
2023,서초구,반포4동,11650581,3,18404.311
2023,서초구,반포4동,11650581,4,18126.924
2023,서초구,반포4동,11650581,5,20068.927
2023,서초구,반포4동,11650581,6,22614.68
2023,서초구,반포4동,11650581,7,26568.289
2023,서초구,반포4동,11650581,8,28564.305
2023,서초구,반포4동,11650581,9,25003.486
2023,서초구,반포4동,11650581,10,19546.099
2023,서초구,반포4동,11650581,11,18804.443
2023,서초구,반포4동,11650581,12,20149.936
2024,서초구,반포4동,11650581,1,22064.814
2024,서초구,반포4동,11650581,2,20204.485
2024,서초구,반포4동,11650581,3,19370.216
2024,서초구,반포4동,11650581,4,19058.728
2024,서초구,반포4동,11650581,5,19989.535
2024,서초구,반포4동,11650581,6,22827.954
2024,서초구,반포4동,11650581,7,27055.896
2024,서초구,반포4동,11650581,8,30044.617
2024,서초구,반포4동,11650581,9,26966.016
2024,서초구,반포4동,11650581,10,20777.3
2024,서초구,반포4동,11650581,11,18377.811
2024,서초구,반포4동,11650581,12,20215.149
2025,서초구,반포4동,11650581,1,21679.653
2025,서초구,반포4동,11650581,2,20870.343
2025,서초구,반포4동,11650581,3,19304.604
2025,서초구,반포4동,11650581,4,18570.021
2025,서초구,반포4동,11650581,5,19555.061
2025,서초구,반포4동,11650581,6,0.0
2025,서초구,반포4동,11650581,7,0.0
2025,서초구,반포4동,11650581,8,0.0
2025,서초구,반포4동,11650581,9,0.0
2025,서초구,반포4동,11650581,10,0.0
2025,서초구,반포4동,11650581,11,0.0
2025,서초구,반포4동,11650581,12,0.0
2018,서초구,방배본동,11650590,1,7356.886
2018,서초구,방배본동,11650590,2,7495.617
2018,서초구,방배본동,11650590,3,5900.529
2018,서초구,방배본동,11650590,4,5585.866
2018,서초구,방배본동,11650590,5,5206.032
2018,서초구,방배본동,11650590,6,5727.525
2018,서초구,방배본동,11650590,7,6676.178
2018,서초구,방배본동,11650590,8,9179.178
2018,서초구,방배본동,11650590,9,7130.797
2018,서초구,방배본동,11650590,10,5213.665
2018,서초구,방배본동,11650590,11,5406.05
2018,서초구,방배본동,11650590,12,6278.376
2019,서초구,방배본동,11650590,1,7262.716
2019,서초구,방배본동,11650590,2,6898.451
2019,서초구,방배본동,11650590,3,5799.459
2019,서초구,방배본동,11650590,4,5707.475
2019,서초구,방배본동,11650590,5,5259.212
2019,서초구,방배본동,11650590,6,5650.626
2019,서초구,방배본동,11650590,7,6400.876
2019,서초구,방배본동,11650590,8,8031.621
2019,서초구,방배본동,11650590,9,7013.18
2019,서초구,방배본동,11650590,10,5566.284
2019,서초구,방배본동,11650590,11,5446.681
2019,서초구,방배본동,11650590,12,6297.482
2020,서초구,방배본동,11650590,1,6924.646
2020,서초구,방배본동,11650590,2,6705.443
2020,서초구,방배본동,11650590,3,6086.653
2020,서초구,방배본동,11650590,4,5619.11
2020,서초구,방배본동,11650590,5,5317.862
2020,서초구,방배본동,11650590,6,5897.877
2020,서초구,방배본동,11650590,7,6545.309
2020,서초구,방배본동,11650590,8,7293.288
2020,서초구,방배본동,11650590,9,6503.697
2020,서초구,방배본동,11650590,10,5437.223
2020,서초구,방배본동,11650590,11,5582.718
2020,서초구,방배본동,11650590,12,6419.368
2021,서초구,방배본동,11650590,1,7520.208
2021,서초구,방배본동,11650590,2,7125.608
2021,서초구,방배본동,11650590,3,5930.98
2021,서초구,방배본동,11650590,4,5633.184
2021,서초구,방배본동,11650590,5,5234.335
2021,서초구,방배본동,11650590,6,5770.872
2021,서초구,방배본동,11650590,7,7064.523
2021,서초구,방배본동,11650590,8,8860.515
2021,서초구,방배본동,11650590,9,6854.783
2021,서초구,방배본동,11650590,10,5683.124
2021,서초구,방배본동,11650590,11,5666.145
2021,서초구,방배본동,11650590,12,6408.581
2022,서초구,방배본동,11650590,1,7615.308
2022,서초구,방배본동,11650590,2,7373.133
2022,서초구,방배본동,11650590,3,6334.264
2022,서초구,방배본동,11650590,4,5796.864
2022,서초구,방배본동,11650590,5,5285.267
2022,서초구,방배본동,11650590,6,5779.142
2022,서초구,방배본동,11650590,7,7245.88
2022,서초구,방배본동,11650590,8,8282.293
2022,서초구,방배본동,11650590,9,6874.879
2022,서초구,방배본동,11650590,10,5616.723
2022,서초구,방배본동,11650590,11,5501.185
2022,서초구,방배본동,11650590,12,6460.785
2023,서초구,방배본동,11650590,1,7704.902
2023,서초구,방배본동,11650590,2,7235.384
2023,서초구,방배본동,11650590,3,5899.38
2023,서초구,방배본동,11650590,4,5488.832
2023,서초구,방배본동,11650590,5,5163.488
2023,서초구,방배본동,11650590,6,5753.363
2023,서초구,방배본동,11650590,7,6937.299
2023,서초구,방배본동,11650590,8,8360.287
2023,서초구,방배본동,11650590,9,7521.914
2023,서초구,방배본동,11650590,10,5594.982
2023,서초구,방배본동,11650590,11,5508.595
2023,서초구,방배본동,11650590,12,6414.284
2024,서초구,방배본동,11650590,1,7419.349
2024,서초구,방배본동,11650590,2,7037.381
2024,서초구,방배본동,11650590,3,6038.475
2024,서초구,방배본동,11650590,4,5526.406
2024,서초구,방배본동,11650590,5,5048.311
2024,서초구,방배본동,11650590,6,5686.048
2024,서초구,방배본동,11650590,7,6882.264
2024,서초구,방배본동,11650590,8,8611.207
2024,서초구,방배본동,11650590,9,8346.937
2024,서초구,방배본동,11650590,10,5758.065
2024,서초구,방배본동,11650590,11,5070.657
2024,서초구,방배본동,11650590,12,5924.696
2025,서초구,방배본동,11650590,1,6977.935
2025,서초구,방배본동,11650590,2,6968.298
2025,서초구,방배본동,11650590,3,5964.525
2025,서초구,방배본동,11650590,4,5441.431
2025,서초구,방배본동,11650590,5,4872.059
2025,서초구,방배본동,11650590,6,0.0
2025,서초구,방배본동,11650590,7,0.0
2025,서초구,방배본동,11650590,8,0.0
2025,서초구,방배본동,11650590,9,0.0
2025,서초구,방배본동,11650590,10,0.0
2025,서초구,방배본동,11650590,11,0.0
2025,서초구,방배본동,11650590,12,0.0
2018,서초구,방배1동,11650600,1,6389.974
2018,서초구,방배1동,11650600,2,6730.087
2018,서초구,방배1동,11650600,3,5072.605
2018,서초구,방배1동,11650600,4,4831.94
2018,서초구,방배1동,11650600,5,4411.34
2018,서초구,방배1동,11650600,6,4964.846
2018,서초구,방배1동,11650600,7,5749.967
2018,서초구,방배1동,11650600,8,7981.388
2018,서초구,방배1동,11650600,9,5800.341
2018,서초구,방배1동,11650600,10,4319.514
2018,서초구,방배1동,11650600,11,4623.767
2018,서초구,방배1동,11650600,12,5383.775
2019,서초구,방배1동,11650600,1,6256.204
2019,서초구,방배1동,11650600,2,6082.141
2019,서초구,방배1동,11650600,3,4901.037
2019,서초구,방배1동,11650600,4,4956.326
2019,서초구,방배1동,11650600,5,4496.282
2019,서초구,방배1동,11650600,6,4922.801
2019,서초구,방배1동,11650600,7,5494.357
2019,서초구,방배1동,11650600,8,6888.807
2019,서초구,방배1동,11650600,9,5952.357
2019,서초구,방배1동,11650600,10,4715.661
2019,서초구,방배1동,11650600,11,4698.137
2019,서초구,방배1동,11650600,12,5522.321
2020,서초구,방배1동,11650600,1,6094.202
2020,서초구,방배1동,11650600,2,5889.98
2020,서초구,방배1동,11650600,3,5199.256
2020,서초구,방배1동,11650600,4,4839.857
2020,서초구,방배1동,11650600,5,4476.059
2020,서초구,방배1동,11650600,6,5159.753
2020,서초구,방배1동,11650600,7,5602.099
2020,서초구,방배1동,11650600,8,6229.467
2020,서초구,방배1동,11650600,9,5664.894
2020,서초구,방배1동,11650600,10,4529.237
2020,서초구,방배1동,11650600,11,4784.412
2020,서초구,방배1동,11650600,12,5594.913
2021,서초구,방배1동,11650600,1,6531.132
2021,서초구,방배1동,11650600,2,6245.001
2021,서초구,방배1동,11650600,3,5050.879
2021,서초구,방배1동,11650600,4,4854.565
2021,서초구,방배1동,11650600,5,4453.774
2021,서초구,방배1동,11650600,6,5039.54
2021,서초구,방배1동,11650600,7,6075.728
2021,서초구,방배1동,11650600,8,7526.284
2021,서초구,방배1동,11650600,9,5873.199
2021,서초구,방배1동,11650600,10,4865.937
2021,서초구,방배1동,11650600,11,4922.104
2021,서초구,방배1동,11650600,12,5593.081
2022,서초구,방배1동,11650600,1,6824.643
2022,서초구,방배1동,11650600,2,6600.004
2022,서초구,방배1동,11650600,3,5447.277
2022,서초구,방배1동,11650600,4,5115.666
2022,서초구,방배1동,11650600,5,4609.836
2022,서초구,방배1동,11650600,6,5208.693
2022,서초구,방배1동,11650600,7,6399.843
2022,서초구,방배1동,11650600,8,7289.898
2022,서초구,방배1동,11650600,9,6097.507
2022,서초구,방배1동,11650600,10,4865.148
