행정동코드,자치구명,행정동명,평균전력사용량,평균생활인구,평균전력효율지표,지역분류
11140645,중구,청구동,3073.0941666666663,10869.847551513356,0.2831595006965401,중간
11140650,중구,신당제5동,3626.6095833333334,7481.414925981466,0.4875031915678467,수요집중
11140665,중구,동화동,3383.172458333333,11544.706120078932,0.2961370924846522,중간
11140670,중구,황학동,6456.235208333334,12885.957822414646,0.5026152710707381,수요집중
11140680,중구,중림동,5386.8469583333335,8379.03851594676,0.6456693764770972,수요집중
11170510,용산구,후암동,3303.168833333333,12684.00089779774,0.26072182738204236,중간
11170520,용산구,용산2가동,2622.039458333333,12076.562618853453,0.21801472681386092,잉여가능
11170530,용산구,남영동,7416.847958333333,16639.976333776147,0.44653434985844287,수요집중
11170555,용산구,청파동,7206.212833333334,22853.352215117568,0.31744425590891834,중간
11170560,용산구,원효로제1동,6498.571083333333,19635.461558809202,0.33236137170718827,수요집중
